FileID,CrashSeverity,County,CrashDate,PrimaryStreet,Distance,Direction,Weather,NumberOfFatalities,NumberOfInjured,CrashType,FirstVehicleType,FirstVehicleDirection,FirstDriverAge,FirstVehicleLane,FirstVehicleAction,FirstDriverCondition,SecondVehicleType,SecondVehicleDirection,SecondDriverAge,SecondVehicleLane,SecondVehicleAction,SecondDriverCondition,RoadCondition,Lighting,AgencyName,PedestrianInvolved
954,INJURY CRASH,CLARK,1/10/16,BURGUNDY WAY,0,AT INT,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",N,33,0,TURNING LEFT,INATTENTION/DISTRACTED,PICKUP,W,46,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
965,PROPERTY DAMAGE ONLY,CLARK,1/10/16,SR595,357,S,CLEAR,0,0,ANGLE,"HATCHBACK, 2 DOOR",S,26,1,TRAVELING WRONG WAY,HAD BEEN DRINKING: OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",N,22,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
969,PROPERTY DAMAGE ONLY,CLARK,1/10/16,SR595,479,S,CLEAR,0,0,REAR-END,TOW TRUCK/WRECKER,N,43,3,BACKING UP,APPARENTLY NORMAL,MOTORCYCLE,Unspecified,Unspecified,3,PARKED,Unspecified,DRY,DARK - SPOT LIGHTING,LVMPD,NO
990,PROPERTY DAMAGE ONLY,CLARK,1/10/16,US95N,0,AT INT,CLEAR,0,0,NON-COLLISION,"HARDTOP, 2 DOOR",N,30,0,NOT REPORTED,HAD BEEN DRINKING,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
995,PROPERTY DAMAGE ONLY,CLARK,1/10/16,US95S,200,W,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",S,23,0,GOING STRAIGHT,HAD BEEN DRINKING,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,WET,DARK - SPOT LIGHTING,NHP,NO
940,INJURY CRASH,CLARK,1/10/16,STEWART AVE,0,AT INT,CLEAR,0,2,ANGLE,"SEDAN, 4 DOOR",W,33,0,GOING STRAIGHT,APPARENTLY NORMAL,VAN,N,54,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
947,PROPERTY DAMAGE ONLY,CLARK,1/10/16,SR596,15,S,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
949,INJURY CRASH,CLARK,1/10/16,N DECATUR BLVD,73,S,CLEAR,0,2,REAR-END,CONVERTIBLE,N,19,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,66,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
950,INJURY CRASH,CLARK,1/10/16,MARTIN L KING BLVD,4,N,CLOUDY,0,1,NON-COLLISION,"HATCHBACK, 4 DOOR",S,22,0,GOING STRAIGHT,OTHER IMPROPER DRIVING,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,YES
961,INJURY CRASH,CLARK,1/10/16,SR596,15,S,CLEAR,0,1,REAR-END,"HATCHBACK, 2 DOOR",N,29,2,GOING STRAIGHT,"FELL ASLEEP, FAINTED, FATIGUED, ETC.","SEDAN, 4 DOOR",N,37,2,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
991,INJURY CRASH,CLARK,1/10/16,US95N,1000,W,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",N,29,1,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
997,INJURY CRASH,CLARK,1/10/16,W CAREY AVE,0,AT INT,CLOUDY,0,1,ANGLE,"SEDAN, 4 DOOR",E,19,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,39,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NLPD,NO
1000,INJURY CRASH,CLARK,1/10/16,MARTIN L KING BLVD,0,AT INT,CLEAR,0,2,ANGLE,CARRY-ALL,N,64,0,GOING STRAIGHT,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",S,35,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
951,PROPERTY DAMAGE ONLY,CLARK,1/10/16,SR599,0,AT INT,CLEAR,0,0,ANGLE,Unspecified,S,Unspecified,0,TURNING LEFT,Unspecified,"SEDAN, 2 DOOR",N,47,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
980,INJURY CRASH,CLARK,1/10/16,CHEYENNE AVE,400,E,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",W,18,1,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,W,41,1,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1035,PROPERTY DAMAGE ONLY,CLARK,1/11/16,N DURANGO DR,40,N,CLEAR,0,0,REAR-END,CARRY-ALL,S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,S,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1075,INJURY CRASH,CLARK,1/11/16,US95N TO FRCL24 INT91,5,S,CLEAR,0,2,REAR-END,"SEDAN, 4 DOOR",N,20,0,TURNING RIGHT,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",N,39,0,TURNING RIGHT,APPARENTLY NORMAL,WET,DARK - SPOT LIGHTING,NHP,NO
1086,INJURY CRASH,CLARK,1/11/16,CC215S,85,E,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",W,78,3,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,W,50,3,STOPPED,APPARENTLY NORMAL,WET,DARK - NO LIGHTING,NHP,NO
1043,INJURY CRASH,CLARK,1/11/16,S DURANGO DR,57,N,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",N,56,1,GOING STRAIGHT,OTHER IMPROPER DRIVING,CARRY-ALL,N,63,1,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1012,PROPERTY DAMAGE ONLY,CLARK,1/11/16,S 4TH ST,0,AT INT,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1014,INJURY CRASH,CLARK,1/11/16,STEWART AVE,0,AT INT,CLEAR,0,1,ANGLE,PICKUP,E,47,0,NOT REPORTED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,39,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1016,INJURY CRASH,CLARK,1/11/16,E BONANZA RD,0,AT INT,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",S,27,0,GOING STRAIGHT,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",E,50,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1031,INJURY CRASH,CLARK,1/11/16,BRIDGER AVE,0,AT INT,CLEAR,0,1,ANGLE,STATION WAGON,E,23,0,NOT REPORTED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,20,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1038,INJURY CRASH,CLARK,1/11/16,MARYLAND PKWY,10,N,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",S,42,0,TURNING RIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,YES
1050,PROPERTY DAMAGE ONLY,CLARK,1/11/16,N 13TH ST,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",N,18,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,21,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1061,PROPERTY DAMAGE ONLY,CLARK,1/11/16,S GRAND CENTRAL PKWY,55,N,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,36,0,NOT REPORTED,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
1067,INJURY CRASH,CLARK,1/11/16,US95N,50,N,CLOUDY,0,2,REAR-END,FLATBED OR PLATFORM,N,49,3,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,55,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1070,INJURY CRASH,CLARK,1/11/16,US95N,600,N,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",N,68,1,GOING STRAIGHT,"FELL ASLEEP, FAINTED, FATIGUED, ETC.: OTHER IMPROPER DRIVING",PICKUP,N,52,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1071,PROPERTY DAMAGE ONLY,CLARK,1/11/16,US95S,500,W,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",S,46,1,GOING STRAIGHT,APPARENTLY NORMAL,"HARDTOP, 2 DOOR",S,47,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1003,INJURY CRASH,CLARK,1/11/16,SR596,4,N,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",N,22,2,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,NO
1015,PROPERTY DAMAGE ONLY,CLARK,1/11/16,S DECATUR BLVD,0,AT INT,CLEAR,0,0,"SIDESWIPE, OVERTAKING",PICKUP,S,34,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,55,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1030,INJURY CRASH,CLARK,1/11/16,SR159,150,W,CLEAR,0,1,REAR-END,PICKUP,E,22,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,55,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1033,INJURY CRASH,CLARK,1/11/16,SR596,500,S,CLEAR,0,1,REAR-END,PICKUP,N,58,2,GOING STRAIGHT,APPARENTLY NORMAL,CONVERTIBLE,N,33,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1040,PROPERTY DAMAGE ONLY,CLARK,1/11/16,IR15N TO SR589W/E INT40,0,AT INT,CLEAR,0,0,REAR-END,UTILITY,N,47,0,TURNING RIGHT,APPARENTLY NORMAL,VAN,N,48,0,TURNING RIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1045,PROPERTY DAMAGE ONLY,CLARK,1/11/16,RANCHO DR,0,AT INT,CLEAR,0,0,REAR-END,CARRY-ALL,S,34,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,24,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1056,PROPERTY DAMAGE ONLY,CLARK,1/11/16,GRAND CENTRAL PARK N TO IR15N INT41,20,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,23,0,GOING STRAIGHT,APPARENTLY NORMAL,"HATCHBACK, 2 DOOR",N,21,0,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1041,INJURY CRASH,CLARK,1/11/16,N DECATUR BLVD,85,S,CLEAR,0,1,NON-COLLISION,VAN,S,52,2,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,LVMPD,YES
1042,PROPERTY DAMAGE ONLY,CLARK,1/11/16,SR599,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",E,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,CARRY-ALL,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1048,PROPERTY DAMAGE ONLY,CLARK,1/11/16,RAINBOW BLVD,685,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1082,INJURY CRASH,CLARK,1/11/16,MARTIN L KING BLVD,0,AT INT,CLEAR,0,1,"SIDESWIPE, OVERTAKING",CARRY-ALL,S,48,0,NOT REPORTED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,48,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1085,PROPERTY DAMAGE ONLY,CLARK,1/11/16,US95S,348,W,CLOUDY,0,0,"SIDESWIPE, OVERTAKING",PICKUP,S,31,2,CHANGING LANES,OTHER IMPROPER DRIVING,"SEDAN, 4 DOOR",S,45,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1088,PROPERTY DAMAGE ONLY,CLARK,1/11/16,N VALLEY VIEW BLVD,50,E,CLEAR,0,0,"SIDESWIPE, MEETING","HARDTOP, 2 DOOR",S,42,2,TURNING LEFT,APPARENTLY NORMAL,VAN,S,34,2,TURNING LEFT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1020,PROPERTY DAMAGE ONLY,CLARK,1/11/16,W ALEXANDER RD,0,AT INT,CLEAR,0,0,"SIDESWIPE, OVERTAKING",CONVERTIBLE,W,42,0,PASSING OTHER VEHICLE,APPARENTLY NORMAL,"SEDAN, 2 DOOR",W,35,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1029,PROPERTY DAMAGE ONLY,CLARK,1/11/16,ANN RD,0,AT INT,CLEAR,0,0,ANGLE,CARRY-ALL,S,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1036,PROPERTY DAMAGE ONLY,CLARK,1/11/16,N BUFFALO DR,44,S,CLEAR,0,0,ANGLE,PICKUP,S,18,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,27,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1054,INJURY CRASH,CLARK,1/11/16,CHEYENNE AVE,0,AT INT,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",E,29,0,GOING STRAIGHT,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",N,46,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1452,PROPERTY DAMAGE ONLY,CLARK,1/15/16,SR612,0,AT INT,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1057,INJURY CRASH,CLARK,1/11/16,W SUMMERLIN PKWY,1000,E,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",W,19,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 2 DOOR",W,62,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1062,INJURY CRASH,CLARK,1/11/16,CC215N,200,S,CLEAR,0,1,REAR-END,PICKUP,N,17,4,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,31,4,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
1117,PROPERTY DAMAGE ONLY,CLARK,1/12/16,FARM RD,100,E,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",W,24,1,TURNING RIGHT,APPARENTLY NORMAL,CARRY-ALL,E,21,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1129,INJURY CRASH,CLARK,1/12/16,S HUALAPAI WAY,710,S,CLEAR,0,1,"SIDESWIPE, MEETING",PICKUP,S,32,1,NOT REPORTED,HAD BEEN DRINKING,"SEDAN, 4 DOOR",S,31,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
1090,INJURY CRASH,CLARK,1/12/16,SR612,0,AT INT,CLEAR,0,1,ANGLE,Unspecified,E,Unspecified,0,TURNING RIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,NO
1114,PROPERTY DAMAGE ONLY,CLARK,1/12/16,S 13TH ST,0,AT INT,CLEAR,0,0,ANGLE,CARRY-ALL,N,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,CARRY-ALL,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1115,PROPERTY DAMAGE ONLY,CLARK,1/12/16,SR612,80,S,CLEAR,0,0,REAR-END,VAN,N,21,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 2 DOOR",N,21,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1157,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95N,1100,E,CLEAR,0,0,REAR-END,SEDAN,W,49,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,21,3,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1161,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S,1500,W,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",S,27,3,GOING STRAIGHT,APPARENTLY NORMAL,FLATBED OR PLATFORM,S,31,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1111,INJURY CRASH,CLARK,1/12/16,S DECATUR BLVD,300,N,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",S,32,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,20,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1113,INJURY CRASH,CLARK,1/12/16,SR159,0,AT INT,CLEAR,0,3,ANGLE,"SEDAN, 2 DOOR",W,17,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,50,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1121,INJURY CRASH,CLARK,1/12/16,SR595,581,S,CLEAR,0,1,REAR-END,"HATCHBACK, 4 DOOR",N,16,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,24,1,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1140,INJURY CRASH,CLARK,1/12/16,IR15S,750,N,CLEAR,0,1,REAR-END,CARRY-ALL,S,Unspecified,4,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",S,26,4,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1455,PROPERTY DAMAGE ONLY,CLARK,1/15/16,E WILSON AVE,56,E,CLEAR,0,0,BACKING,CARRY-ALL,E,Unspecified,0,BACKING UP,Unspecified,PICKUP,Unspecified,Unspecified,0,PARKED,Unspecified,Unspecified,Unspecified,LVMPD,NO
1145,PROPERTY DAMAGE ONLY,CLARK,1/12/16,W SUMMERLIN PKWY,45,E,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",W,36,2,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,W,63,2,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1146,INJURY CRASH,CLARK,1/12/16,W SUMMERLIN PKWY,30,W,CLEAR,0,1,REAR-END,"SEDAN, 2 DOOR",W,20,1,STOPPED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,62,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1156,INJURY CRASH,CLARK,1/12/16,DECATUR BLVD N/S TO US95S INT79,200,S,CLEAR,0,1,REAR-END,CARRY-ALL,S,35,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,62,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1163,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95N,1500,E,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,43,2,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,N,Unspecified,2,STOPPED,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
1165,INJURY CRASH,CLARK,1/12/16,US95S,500,N,CLEAR,0,2,REAR-END,"HATCHBACK, 4 DOOR",S,26,2,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,66,2,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1166,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S,1200,E,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,17,3,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,45,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1168,PROPERTY DAMAGE ONLY,CLARK,1/12/16,SR595,5,S,CLEAR,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",N,Unspecified,1,CHANGING LANES,Unspecified,"SEDAN, 4 DOOR",N,47,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1184,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S,1500,S,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,31,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 2 DOOR",S,24,5,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1104,PROPERTY DAMAGE ONLY,CLARK,1/12/16,BAKER AVE,0,AT INT,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",S,Unspecified,0,GOING STRAIGHT,Unspecified,VAN,Unspecified,Unspecified,0,PARKED,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1105,PROPERTY DAMAGE ONLY,CLARK,1/12/16,SAYLOR WAY,171,N,CLEAR,0,0,NON-COLLISION,CARRY-ALL,N,18,0,GOING STRAIGHT,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,LVMPD,NO
1126,PROPERTY DAMAGE ONLY,CLARK,1/12/16,LAKE MEAD BLVD,650,S,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,Unspecified,0,STOPPED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1142,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95N TO LAKE MEAD BLVD W INT82,8,E,CLEAR,0,0,REAR-END,"HATCHBACK, 4 DOOR",N,53,0,GOING STRAIGHT,INATTENTION/DISTRACTED,"SEDAN, 2 DOOR",N,31,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1154,INJURY CRASH,CLARK,1/12/16,LAS VEGAS BLVD,0,AT INT,CLEAR,0,1,ANGLE,"SEDAN, 4 DOOR",N,65,0,GOING STRAIGHT,APPARENTLY NORMAL,BUS,S,28,0,TURNING LEFT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1155,INJURY CRASH,CLARK,1/12/16,SR604 S/N TO US95N INT75B,22,N,CLEAR,0,1,REAR-END,PICKUP,N,52,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,N,55,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1160,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S,2543,W,CLEAR,0,0,NON-COLLISION,FLATBED OR PLATFORM,S,31,2,GOING STRAIGHT,APPARENTLY NORMAL,UTILITY,S,26,2,GOING STRAIGHT,APPARENTLY NORMAL,WET,DARK - SPOT LIGHTING,NHP,NO
1169,PROPERTY DAMAGE ONLY,CLARK,1/12/16,IR15S,35,S,CLEAR,0,0,REAR-END,PICKUP,S,18,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,59,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1171,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S,500,S,CLEAR,0,0,"SIDESWIPE, OVERTAKING",Unspecified,S,Unspecified,1,CHANGING LANES,Unspecified,"SEDAN, 4 DOOR",S,24,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1181,PROPERTY DAMAGE ONLY,CLARK,1/12/16,US95S TO IR15S INT42,75,N,CLEAR,0,0,REAR-END,PICKUP,S,38,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,44,0,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1182,PROPERTY DAMAGE ONLY,CLARK,1/12/16,IR15S TO US95N INT42,650,E,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",S,53,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
1089,PROPERTY DAMAGE ONLY,CLARK,1/12/16,CHEYENNE AVE,0,AT INT,"BLOWING SAND, SOIL, DIRT, SNOW",0,0,REAR-END,"SEDAN, 4 DOOR",W,33,0,GOING STRAIGHT,HAD BEEN DRINKING,"SEDAN, 4 DOOR",W,25,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1106,INJURY CRASH,CLARK,1/12/16,SR599,110,N,CLEAR,0,1,REAR-END,PICKUP,S,28,1,GOING STRAIGHT,HAD BEEN DRINKING,"SEDAN, 4 DOOR",S,34,1,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1179,PROPERTY DAMAGE ONLY,CLARK,1/12/16,SR573,65,W,CLEAR,0,0,REAR-END,VAN,W,23,0,GOING STRAIGHT,Unspecified,SEDAN,W,49,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1159,INJURY CRASH,CLARK,1/12/16,N DURANGO DR,5,N,CLEAR,0,1,REAR-END,"HATCHBACK, 2 DOOR",Unspecified,Unspecified,1,GOING STRAIGHT,Unspecified,CARRY-ALL,S,38,1,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
